clean_tokens
"['profil', 'irma', 'suryani', 'anggota', 'sebut', 'sritex', 'kurang', 'ajar']"
"['jelas', 'kemenk', 'soal', 'duga', 'pedulilindungi', 'ubah', 'jadi', 'situ', 'judi', 'online']"
"['festival', 'musik', 'patrol', 'lumajang', 'lestari', 'seni', 'tradisional', 'kha', 'ramadan']"
"['asosiasi', 'kan', 'industri', 'alat', 'sehat', 'indonesia', 'tingkat']"
"['the', 'indonesia', 'account', 'fair', 'iaf', 'akuntansi', 'ekonomi', 'hijau']"
"['tempat', 'raya', 'songkran', 'phuket', 'thailand']"
"['kronologi', 'israel', 'bantu', 'gaza', 'senjata']"
"['puncak', 'aru', 'mudik', 'lebaran', 'jadi', 'malam', 'hingga', 'esok', 'malam', 'perhati', 'cuaca', 'waktu', 'padat']"
"['ronald', 'tannur', 'minta', 'maaf', 'ibu', 'ikut', 'seret', 'kasu', 'hukum']"
"['bunuh', 'mayat', 'cor', 'wonogiri', 'polisi', 'motif', 'asmara']"
"['lebaran', 'airnav', 'indonesia', 'proyeksi', 'gera', 'lalu', 'linta', 'angkut', 'udara', 'naik', 'persen']"
"['pdip', 'bakal', 'undang', 'presiden', 'prabowo', 'kongr']"
"['mendiktisaintek', 'minta', 'siswa', 'lulu', 'sia', 'sempat']"
"['ungkap', 'komodita', 'unggul', 'ekspor', 'indonesia', 'amerika', 'serikat', 'apa']"
"['junaida', 'santi', 'bicara', 'soal', 'masa', 'depan', 'usai', 'proliga']"
"['kemendagri', 'minta', 'pemda', 'hindar', 'seremonial', 'boro', 'anggar']"
"['garuda', 'indonesia', 'catat', 'ribu', 'tumpang', 'mulai', 'mudik', 'pekan']"
"['menang', 'antam', 'sita', 'aset', 'pidana', 'korupsi', 'budi', 'said']"
"['wajah', 'baru', 'kampung', 'pelangi', 'bandung', 'kini', 'jadi', 'lembur', 'katumbiri']"
"['kronologi', 'makzul', 'yoon', 'suk', 'yeol', 'deklarasi', 'darurat', 'militer', 'ujung', 'pecat']"
"['lampung', 'jakarta', 'teken', 'mou', 'digitalisasi', 'sektor', 'tani']"
"['jaksa', 'usut', 'duga', 'korupsi', 'komdigi', 'periode']"
"['krisi', 'rumah', 'spanyol', 'kena', 'demonstrasi', 'bagai', 'kota']"
"['kai', 'jalan', 'kereta', 'tambah', 'yogyakarta', 'solo', 'lama', 'akhir', 'pekan']"
"['kemdiktisaintek', 'rencana', 'luncur', 'skema', 'student', 'loan', 'agustu', 'september']"
"['demo', 'hari', 'buruh', 'yogyakarta', 'usung', 'tema', 'tolak', 'militerisme']"
"['rangkai', 'polri', 'tangkap', 'laku', 'preman', 'bagai', 'daerah']"
"['klaim', 'lebih', 'negara', 'minta', 'negosiasi', 'soal', 'tarif', 'impor', 'trump']"
"['trauma', 'ganggu', 'sehat', 'perut']"
"['kasu', 'bunuh', 'perempuan', 'medan', 'laku', 'aku', 'kesal', 'desak', 'nikah', 'korban']"
"['putri', 'dur', 'koalisi', 'masyarakat', 'sipil', 'gugat', 'tni']"
"['lihat', 'ogoh', 'ogoh', 'baik', 'kasanga', 'festival', 'denpasar']"
"['daerah', 'indonesia', 'potensi', 'jatuh', 'wahana', 'antariksa', 'soviet', 'siang']"
"['menu', 'kha', 'lebaran', 'baik', 'hindar', 'derita', 'kolesterol', 'tinggi', 'asam', 'urat']"
"['begini', 'desain', 'material', 'expressive', 'google', 'android', 'wear']"
"['alas', 'tak', 'pakai', 'celana', 'pendek', 'naik', 'pesawat']"
"['siap', 'ikan', 'layan', 'maksimal', 'idul', 'fitri']"
"['berkat', 'teknologi', 'face', 'recognit', 'kai', 'sumut', 'hemat', 'rol', 'kerta', 'tiket']"
"['pyfagroup', 'rili', 'obat', 'atas', 'masalah', 'napas', 'bayi', 'prematur']"
"['cerita', 'bima', 'arya', 'silaturahmi', 'rumah', 'jokowi']"
"['imparsial', 'kecam', 'tindak', 'intoleransi', 'umat', 'katolik', 'arcamanik']"
"['menko', 'polhukam', 'usut', 'hukum', 'laku', 'tppo', 'wni', 'myanmar']"
"['deret', 'manfaat', 'andaliman', 'lada', 'batak', 'kerap', 'rudi', 'masterchef', 'indonesia']"
"['kubah', 'hagia', 'sophia', 'turki', 'restorasi']"
"['netanyahu', 'umum', 'statu', 'darurat', 'akibat', 'bakar', 'israel']"
"['jadwal', 'formula', 'emilia', 'romagna', 'lewi', 'hamilton', 'antusia', 'hadap', 'balap', 'kandang']"
"['begini', 'cara', 'kerja', 'alat', 'diagnosi', 'malaria', 'brin', 'bas']"
"['polisi', 'aniaya', 'bayi', 'hingga', 'tewa', 'pecat', 'kila', 'balik', 'kasus']"
"['manfaat', 'jalan', 'kaki', 'makan']"
"['oknum', 'kadin', 'cilegon', 'minta', 'jatah', 'proyek', 'prabowo', 'perintah', 'menteri', 'investasi']"
"['jelas', 'mui', 'soal', 'label', 'halal', 'jajan', 'anak', 'kandung', 'babi']"
"['mitra', 'dapur', 'prabowo', 'tekor', 'hampir', 'miliar', 'rinciannya']"
"['juventu', 'genoa', 'menang', 'tipi', 'laga', 'debut', 'igor', 'tudor', 'sang', 'latih']"
"['alas', 'dle', 'ubah', 'nama', 'tahun', 'debut']"
"['haedar', 'nashir', 'kenang', 'pau', 'fransisku', 'sosok', 'rujuk', 'manusia']"
"['bumi', 'serpong', 'damai', 'target', 'prapenjualan', 'triliun', 'segmen', 'residensial', 'jadi', 'andal']"
"['bangun', 'komplek', 'kantor', 'ikn', 'target', 'rampung', 'juni']"
"['kenal', 'tukang', 'semprit', 'anggota']"
"['menk', 'mendikti', 'saintek', 'sikap', 'kasu', 'dokter', 'unpad', 'bandung']"
"['panggil', 'timna', 'indonesia', 'reza', 'arya', 'catat', 'kali', 'nirbobol', 'liga', 'musim']"
"['panitia', 'curiga', 'curang', 'utbk', 'libat', 'jaring', 'teroganisir']"
"['anggota', 'sumut', 'nyari', 'cekik', 'pramugari', 'lapor', 'akun', 'tiktok', 'polisi']"
"['pramugari', 'ungkap', 'modu', 'curi', 'nyamar', 'jadi', 'tumpang', 'pesawat']"
"['catat', 'soal', 'rencana', 'perintah', 'ambil', 'alih', 'tata', 'kelola', 'guru', 'asn']"
"['nilai', 'koperasi', 'desa', 'merah', 'putih', 'tak', 'layak', 'pinjam', 'himbara']"
"['lawan', 'yaman', 'malam', 'bagaimana', 'peluang', 'timna', 'indonesia', 'lolo', 'piala', 'dunia']"
"['kemnaker', 'ungkap', 'alas', 'aplikator', 'beri', 'bantu', 'hari', 'raya', 'ribu', 'kemudi', 'ojol']"
"['sidang', 'korupsi', 'impor', 'gula', 'dirjen', 'kemendag', 'pernah', 'tegur', 'koperasi', 'tni']"
"['guru', 'besar', 'unha', 'jadi', 'korban', 'tipu', 'modu', 'undang', 'latih']"
"['cara', 'daftar', 'sehat', 'online', 'syarat']"
"['definisi', 'conclave', 'makna', 'asap', 'putih', 'kapel', 'sistina', 'pau', 'wafat']"
"['profil', 'bisni', 'lieng', 'seng', 'wee', 'ceo', 'dragonfly', 'jadi', 'manag', 'director', 'danantara']"
"['banthe', 'buddha', 'jalan', 'pindapatta', 'vihara', 'vipassana', 'graha']"
"['qatar', 'teken', 'sepakat', 'jumbo', 'nila', 'kuadriliun']"
"['direktur', 'berita', 'jak', 'jadi', 'tahan', 'kota']"
"['barito', 'pacific', 'milik', 'prajogo', 'pangestu', 'bakal', 'buyback', 'saham', 'nila', 'miliar', 'bulan']"
"['pramono', 'anung', 'kunjung', 'plant', 'rorotan', 'buntut', 'keluh', 'bau', 'busuk']"
"['salah', 'bikin', 'aplikasi', 'visa', 'tolak', 'format', 'foto', 'jadi', 'masalah']"
"['rekomendasi', 'pasar', 'takjil', 'jakarta', 'lengkap', 'murah']"
"['kronologi', 'potong', 'dana', 'kompensasi', 'sopir', 'angkot', 'puncak', 'bogor']"
"['lima', 'orang', 'demo', 'tolak', 'ruu', 'tni', 'semarang', 'tangkap']"
"['tilik', 'tetap', 'danantara', 'usai', 'struktur', 'urus', 'umum']"
"['lantik', 'gubernur', 'papua', 'gunung', 'bangka', 'belitung']"
"['keluarga', 'mati', 'wartawan', 'situr', 'wijaya', 'segera', 'usut']"
"['canon', 'rili', 'powershot', 'spesifikasi']"
"['anggota', 'komisi', 'aku', 'skepti', 'ata', 'usul', 'statu', 'daerah', 'istimewa', 'solo']"
"['sejarah', 'pabrik', 'gula', 'lokasi', 'syut', 'film', 'horor', 'jadi', 'tempat', 'wisata']"
"['skema', 'satu', 'arah', 'nasional', 'antisipasi', 'puncak', 'aru', 'balik', 'lebaran']"
"['duterte', 'aku', 'tanggung', 'jawab', 'ata', 'perang', 'narkoba', 'filipina']"
"['jabodebek', 'angkut', 'ribu', 'tumpang', 'lama', 'libur', 'panjang', 'waisak']"
"['puncak', 'aru', 'balik', 'mudik', 'terminal', 'pulo', 'gebang', 'prediksi', 'besok']"
"['sidang', 'hasto', 'wahyu', 'setiawan', 'aku', 'terima', 'juta', 'agustiani']"
"['dampak', 'perang', 'india', 'pakistan', 'perintah', 'rencana', 'ekspor', 'cpo', 'mesir']"
"['polr', 'jakarta', 'pusat', 'prose', 'lapor', 'roy', 'suryo', 'soal', 'duga', 'fitnah', 'ijazah', 'palsu', 'jokowi']"
"['indonesia', 'teken', 'kerja', 'sama', 'cina', 'kek', 'batang', 'sasar', 'investasi', 'triliun']"
"['cristiano', 'ronaldo', 'sumbang', 'gol', 'nassr', 'menang', 'laga', 'pekan', 'naik', 'posisi', 'tiga', 'klasemen', 'liga', 'arab', 'saudi']"
"['wacana', 'solo', 'jadi', 'daerah', 'istimewa', 'aria', 'bima', 'perlu', 'istimewa']"
"['bawa', 'uang', 'juta', 'lapor', 'denda', 'persen']"
"['banyak', 'energi', 'baru', 'siap', 'kembang', 'indonesia']"
"['bank', 'indonesia', 'buka', 'lowong', 'kerja', 'jalur', 'special', 'hire', 'apa', 'syarat']"
"['kepala', 'batam', 'respons', 'tak', 'masuk', 'rempang', 'eco', 'city', 'prabowo']"
"['red', 'spark', 'kalah', 'pink', 'spider', 'leg', 'pertama', 'final', 'liga', 'bola', 'voli', 'korea', 'selatan']"
"['awak', 'kapal', 'ikan', 'buang', 'nakhoda', 'laut', 'hingga', 'tewa']"
"['prabowo', 'resmi', 'smelter', 'logam', 'mulia', 'besar', 'dunia', 'jawa', 'timur']"
"['bobby', 'nasut', 'aku', 'undang', 'baha', 'cegah', 'korupsi']"
"['prediksi', 'arsenal', 'brentford', 'pekan', 'liga', 'inggri', 'jadwal', 'kabar', 'tim', 'kira', 'susun', 'main']"
"['adik', 'acara', 'ronald', 'tannur', 'uang', 'miliar', 'kakak', 'beli', 'saham']"
"['kata', 'simone', 'inzaghi', 'laga', 'inter', 'mil', 'mil', 'akhir', 'imbang', 'leg', 'pertama', 'copa', 'italia']"
"['siap', 'tim', 'mudik', 'tempo', 'liput', 'mudik', 'lebaran']"
"['ciro', 'alv', 'tinggal', 'persib', 'bandung', 'akhir', 'musim']"
"['bupati', 'tulang', 'bawang', 'kuat', 'tahan', 'pangan', 'lewat', 'alsintan']"
"['otorita', 'ikn', 'investasi', 'proyek', 'kpbu', 'skema', 'jamin', 'sama']"
"['lengkap', 'syarat', 'subsidi']"
"['psi', 'buka', 'peluang', 'jokowi', 'jadi', 'calon', 'ketua', 'umum']"
"['hakim', 'pangkalpinang', 'voni', 'beba', 'dakwa', 'korupsi', 'hutan', 'sigambir']"
"['elon', 'musk', 'akuisisi', 'lalu', 'xai', 'nila', 'triliun']"
"['utang', 'triliun', 'spanyol', 'proyek', 'mfiss', 'nilai', 'tak', 'desak']"
"['soal', 'satga', 'berantas', 'preman', 'bentuk', 'dedi', 'mulyadi']"
"['uniqlo', 'fitfest', 'target', 'ribu', 'unjung']"
"['pesta', 'rakyat', 'nusantara', 'tmii', 'target', 'ribu', 'unjung']"
"['kasu', 'perkosa', 'dokter', 'priguna', 'tak', 'selesai', 'restorative', 'justice', 'alas', 'polisi']"
"['pau', 'fransisku', 'baha', 'aksi', 'kamis', 'kunjung', 'indonesia']"
"['viral', 'pria', 'bekas', 'minta', 'pabrik', 'ngamuk', 'kasih', 'ribu']"
"['macet', 'jumlah', 'jalur', 'wisata', 'hari', 'empat', 'lebaran']"
"['asu', 'luncur', 'jajar', 'laptop', 'persen']"
"['pemprov', 'jakarta', 'sedia', 'kapal', 'mudik', 'grati', 'pulau', 'ribu']"
"['posisi', 'kursi', 'mobil', 'road', 'trip', 'tunjuk', 'pribadi']"
"['suka', 'suka', 'efek', 'influencer', 'imbas', 'remaja']"
"['dedi', 'mulyadi', 'punya', 'tim', 'konten', 'videografer']"
"['abdul', 'gani', 'kasuba', 'tinggal', 'jelas', 'soal', 'lanjut', 'perkara', 'korupsi']"
"['jalan', 'tol', 'japek', 'selatan', 'lancar', 'puncak', 'aru', 'balik', 'lebaran']"
"['jokowi', 'ogah', 'tunjuk', 'ijazah', 'demo', 'sambang', 'rumah']"
"['luap', 'sungai', 'bengawan', 'madiun', 'rendam', 'delapan', 'desa', 'ngawi']"
"['wejang', 'titiek', 'puspa', 'dewi', 'yull']"
"['revisi', 'tni', 'badan', 'kelola', 'batas', 'usul', 'jabat', 'tentara', 'aktif']"
"['jaksa', 'agung', 'burhanuddin', 'hadir', 'adhyaksa', 'mural', 'fest']"
"['ppi', 'bagai', 'negara', 'tolak', 'ruu', 'tni', 'prose', 'buru', 'buru', 'ancam', 'demokrasi']"
"['profil', 'enggartiasto', 'lukita', 'sebut', 'sidang', 'korupsi', 'impor', 'gula', 'tom', 'lembong']"
"['mma', 'fabian', 'edward', 'menang', 'laga', 'utama']"
"['sugiono', 'minta', 'inggri', 'desak', 'israel', 'patuh', 'gencat', 'senjata', 'gaza']"
"['pesan', 'pau', 'fransisku', 'paskah', 'akhir', 'aku', 'pikir', 'orang', 'orang', 'gaza']"
"['usaha', 'elektronik', 'luas', 'walaupun', 'trump', 'berat']"
"['peristiwa', 'ulang', 'napi', 'kabur', 'lapa', 'sorot', 'mampu', 'tugas']"
"['tokyo', 'osaka', 'destinasi', 'populer', 'musim', 'pana']"
"['pakai', 'google', 'map', 'cara', 'cek', 'tarif', 'tol', 'mudik', 'lebaran']"
"['sosok', 'ibu', 'cari', 'nafkah', 'tengah', 'deru', 'knalpot', 'bajaj']"
"['muhammadiyah', 'tetap', 'idul', 'adha', 'jatuh', 'juni']"
"['prabowo', 'bilang', 'indonesia', 'siap', 'bantu', 'pulih', 'gempa', 'myanmar', 'thailand']"
"['prediksi', 'inter', 'mil', 'bayern', 'munchen', 'liga', 'champion', 'jadwal', 'live', 'berita', 'tim', 'kira', 'main']"
"['baris', 'pemuda', 'adat', 'desak', 'ruu', 'masyarakat', 'adat', 'segera', 'sah']"
"['hut', 'subang', 'bupati', 'ajak', 'refleksi', 'inovasi']"
"['sosok', 'mayor', 'rohanda', 'korban', 'ledak', 'musnah', 'amunisi', 'tni']"
"['alas', 'bakal', 'panggil', 'nyalla', 'kasu', 'korupsi', 'dana', 'hibah', 'jatim']"
"['bezalel', 'smotrich', 'ancam', 'guling', 'perintah', 'israel', 'gaza', 'tak', 'asai']"
"['jumlah', 'korban', 'racun', 'massal', 'klaten', 'orang', 'orang', 'rawat', 'puskesma']"
"['alas', 'hasan', 'nasbi', 'lanjut', 'pimpin', 'pco']"
"['tumpang', 'pura', 'pura', 'hamil', 'bayar', 'biaya', 'bagasi', 'pesawat']"
"['cek', 'poin', 'berangkat', 'haji']"
"['buntut', 'parah', 'banjir', 'bekas', 'summarecon', 'gunung', 'geuli', 'golf', 'bogor', 'segel', 'menteri']"
"['soal', 'sowan', 'jokowi', 'bahlil', 'minta', 'silaturahmi', 'lebaran', 'tak', 'politisasi']"
"['rekap', 'hasil', 'bulu', 'tangki', 'swiss', 'open', 'wakil', 'indonesia', 'lolo', 'semifinal', 'sabar', 'reza', 'singkir']"
"['olahraga', 'jadi', 'cara', 'pent', 'daya', 'masyarakat']"
"['kepala', 'sebut', 'pegawai', 'terima', 'gaji', 'hingga']"
"['sutradara', 'palestina', 'menang', 'oscar', 'bicara', 'mukim', 'israel']"
"['menteri', 'agama', 'siap', 'layan', 'haji', 'hampir', 'selesai']"
"['kpu', 'pusat', 'turun', 'langsung', 'awas', 'laksana', 'psu', 'besok']"
"['taman', 'safari', 'ikn', 'bakal', 'bangun', 'kawasan', 'belakang', 'istana']"
"['bupati', 'jombang', 'ajak', 'masyarakat', 'renung', 'qur', 'pedoman', 'hidup']"
"['kpai', 'sebut', 'mangkas', 'anggar', 'dampak', 'minim', 'fasilita', 'ramah', 'anak', 'mudik']"
"['gempa', 'magnitudo', 'guncang', 'myanmar', 'daftar', 'butuh', 'kriti']"
"['hakim', 'tutup', 'upaya', 'elon', 'musk', 'bubar', 'usaid']"
"['tempat', 'sampah', 'langka', 'bikin', 'wisatawan', 'jepang', 'frustrasi']"
"['usia', 'pensiun', 'tni', 'ruu', 'tni']"
"['jakarta', 'celio', 'ungkap', 'duga', 'langgar', 'hak', 'konsumen', 'kasu', 'pertamax', 'oplos']"
"['leo', 'baga', 'kalah', 'sabar', 'reza', 'duel', 'semifinal', 'all', 'england']"
"['liverpool', 'juara', 'liga', 'inggri']"
"['ihsg', 'anjlok', 'pimpin', 'sidak', 'bursa', 'efek', 'indonesia']"
"['ingat', 'hari', 'kerja', 'sosial', 'dunia', 'pilar', 'pent', 'pekso', 'inklusivita']"
"['jakarta', 'jadi', 'tuan', 'rumah', 'world', 'coffee']"
"['sekolah', 'rakyat', 'anggap', 'rawan', 'diskriminasi', 'begini', 'tanggap', 'menteri', 'sosial']"
"['aru', 'balik', 'lebaran', 'korlanta', 'polri', 'laku', 'sistem', 'one', 'way', 'lokal', 'mulai', 'april']"
"['film', 'sunyi', 'rantang', 'garin', 'nugroho', 'sorot', 'soal', 'korupsi']"
"['bakal', 'panggil', 'nyalla', 'kasu', 'korupsi', 'dana', 'hibah', 'jatim']"
"['apa', 'rencana', 'wisata', 'malam', 'parangtr', 'yogyakarta']"
"['move', 'langkah', 'wujud', 'hak', 'didik', 'inklusif', 'digital', 'siswa', 'disabilita']"
"['manfaat', 'vasektomi', 'kontrasepsi', 'pria']"
"['toko', 'tetap', 'operasi', 'meski', 'malioboro', 'tutup', 'aksi', 'hari', 'buruh']"
"['fakta', 'baru', 'kasu', 'cabul', 'kapolr', 'ngada', 'korban', 'pes', 'lewat', 'orang']"
"['jaksa', 'hadir', 'saksi', 'sidang', 'lanjut', 'hasto', 'kristiyanto']"
"['deret', 'film', 'horor', 'indonesia', 'tayang', 'mei']"
"['minta', 'perintah', 'perhati', 'masalah', 'seluruh', 'industri', 'tekstil', 'sritex']"
"['chatgpt', 'banyak', 'unduh', 'maret']"
"['ketua', 'pdip', 'deddy', 'sitoru', 'respon', 'ide', 'bahlil', 'soal', 'sistem', 'politik', 'baru']"
"['libur', 'lebaran', 'wisata', 'naik', 'unta', 'pantai', 'kelan', 'bal']"
"['viru', 'oropouche', 'tular', 'lalu', 'nyamuk', 'apa', 'risiko', 'gejala']"
"['gubernur', 'kalsel', 'tanam', 'matoa', 'dukung', 'gera', 'nasional']"
"['hari', 'pertama', 'idul', 'fitri', 'lapa', 'cipinang', 'padat', 'keluarga', 'narapidana']"
"['seluruh', 'terbang', 'langsung', 'jeddah', 'madinah', 'layan', 'lalu', 'terminal', 'bandara', 'soetta']"
"['ketua', 'komisi', 'sepakat', 'usul', 'hapus', 'pent']"
"['cuaca', 'jabodetabek', 'hari', 'mana', 'kapan', 'hujan', 'turun']"
"['kemenhub', 'sedia', 'kuota', 'mudik', 'grati']"
"['imbau', 'mudik', 'lebaran', 'cek', 'saldo', 'toll', 'cegah', 'macet', 'jalan', 'tol']"
"['jagung', 'sita', 'mobil', 'kapal', 'milik', 'sangka', 'ariyanto']"
"['usaha', 'lokal', 'palak', 'investor', 'ase', 'triliun', 'polisi', 'turun', 'tangan']"
"['aniaya', 'satpam', 'mitra', 'keluarga', 'bekas', 'jadi', 'sangka']"
"['kemendikdasmen', 'rili', 'rapor', 'didik', 'lebih', 'lengkap', 'dampak']"
"['penetrasi', 'visa', 'mastercard', 'qri', 'indonesia']"
"['erick', 'thohir', 'indonesia', 'satu', 'satu', 'wakil', 'asia', 'tenggara', 'piala', 'dunia']"
"['ksad', 'tentara', 'tembak', 'polisi', 'lampung', 'bakal', 'pecat']"
"['prabowo', 'temu', 'wakil', 'malaysia', 'istana', 'baha', 'apa']"
"['biaya', 'kuliah', 'unpad', 'jalur', 'bayar', 'ukt', 'laku', 'hingga', 'april']"
