clean_tokens
"['paham', 'konsep', 'motivasi', 'serta', 'didik', 'lalu', 'dekat', 'saintifik', 'bantu', 'teknik', 'mind', 'mapping', 'ajar', 'matematika']"
"['tinjau', 'hukum', 'bukti', 'kasus', 'tindak', 'pidana', 'korupsi', 'perintah', 'atas']"
"['pengaruh', 'sesuai', 'individu', 'organisasi', 'sesuai', 'individu', 'kerja', 'ikat', 'kerja', 'mediasi', 'komitmen', 'afektif', 'awat', 'rsud', 'zainoel', 'abidin', 'banda', 'aceh']"
"['pengaruh', 'kembang', 'infrastruktur', 'ekonomi', 'sosial', 'tumbuh', 'ekonomi', 'provinsi', 'aceh']"
"['terap', 'metode', 'reduksi', 'variabel', 'selesai', 'masalah', 'pemrograman', 'linier', 'bilang', 'bulat', 'murni']"
"['hubung', 'mindfulness', 'cemas', 'mati', 'dewasa', 'madya']"
"['rasionalitas', 'janji', 'politik', 'aminullah', 'usman', 'kait', 'raskin', 'pilkada']"
"['analisis', 'peran', 'dinas', 'sehat', 'awas', 'kualitas', 'air', 'minum', 'isi', 'ulang', 'kota', 'banda', 'aceh']"
"['gambar', 'sitologi', 'ulas', 'vagina', 'kuda', 'lokal', 'derita', 'pyometra', 'kabupaten', 'aceh', 'tengah']"
"['terap', 'model', 'discovery', 'learning', 'bantu', 'software', 'geogebra', 'tingkat', 'mampu', 'pikir', 'kritis', 'siswa']"
"['pengaruh', 'persepsi', 'nilai', 'puas', 'wisatawan', 'mediasi', 'hubung', 'citra', 'destinasi', 'wisata', 'loyalitas', 'wisatawan', 'kunjung', 'pulau', 'weh']"
"['guna', 'sapa', 'kerabat', 'bahasa', 'devayan', 'camat', 'simeulue', 'cut']"
"['pengaruh', 'model', 'ajar', 'talking', 'chips', 'hasil', 'ajar', 'motivasi', 'ajar', 'serta', 'didik', 'materi', 'sistem', 'reproduksi', 'manusia', 'man', 'aceh', 'besar']"
"['etnofarmasi', 'tingkat', 'imunitas', 'masyarakat', 'camat', 'tangan', 'tangan', 'kabupaten', 'aceh', 'barat', 'daya']"
"['dna', 'barcoding', 'enam', 'jenis', 'tanam', 'obat', 'suku', 'zingiberaceae', 'guna', 'gen', 'internal', 'transcribed', 'spacer', 'its']"
"['analisis', 'defisiensi', 'selamat', 'jalan', 'rnlokasi', 'rawan', 'celaka', 'jalan', 'nasional', 'rnkabupaten', 'aceh', 'timur']"
"['uji', 'loss', 'aversion', 'investor', 'bursa', 'efek', 'indonesia', 'studi', 'usaha', 'indeks', 'kompas', 'catat', 'bursa', 'efek', 'indonesia']"
"['pengaruh', 'karakteristik', 'rumah', 'tangga', 'miskin', 'miskin', 'indeks', 'bangun', 'manusia', 'indonesia']"
"['laksana', 'supervisi', 'klinis', 'tingkat', 'mampu', 'guru', 'ajar', 'didik', 'agama', 'islam', 'kota', 'banda', 'aceh']"
"['guna', 'handout', 'bas', 'guided', 'note', 'taking', 'ajar', 'sejarah', 'tingkat', 'prestasi', 'ajar', 'siswa', 'kelas', 'ips', 'man', 'bireuen']"
"['pengaruh', 'managerial', 'overconfidence', 'ungkap', 'corporate', 'social', 'responsibility', 'upaya', 'tingkat', 'nilai', 'usaha', 'studi', 'usaha', 'nonkeuangan', 'indonesia']"
"['evaluasi', 'nyaman', 'termal', 'restaurant', 'pantai', 'lampuuk']"
"['analisis', 'implementasi', 'sistem', 'rujuk', 'pasien', 'puskesmas', 'kabupaten', 'pidie']"
"['amal', 'nilai', 'ekspor', 'indonesia', 'komoditas', 'ikan', 'krustasea', 'moluska', 'guna', 'metode', 'triple', 'exponential', 'smoothing', 'holt', 'winter', 'metode', 'decomposition', 'periode', 'juni', 'november']"
"['analisis', 'sirkulasi', 'arus', 'studi', 'sintetik', 'jetty', 'breakwater']"
"['sustainable', 'fashion', 'busana', 'casual', 'teknik', 'upcycling']"
"['collaborative', 'governance', 'tanggulang', 'banjir', 'kota', 'banda', 'aceh']"
"['determinan', 'perilaku', 'caring', 'awat', 'rsud', 'meuraxa', 'kota', 'banda', 'aceh']"
"['pengaruh', 'job', 'insecurity', 'intention', 'quit', 'mediasi', 'psychological', 'distress', 'resistence', 'change', 'karyawan', 'bank', 'bsi', 'area', 'banda', 'aceh']"
"['efektivitas', 'ajar', 'daring', 'mata', 'ajar', 'bahasa', 'indonesia', 'siswa', 'kelas', 'negeri', 'meulaboh']"
"['ancang', 'sistem', 'informasi', 'manajemen', 'pustaka', 'negeri', 'banda', 'aceh', 'dekat', 'linear', 'sequential', 'model']"
"['analisis', 'kinematika', 'gera', 'smash', 'olahraga', 'bulu', 'tangkis', 'guna', 'metode', 'spline', 'kubik']"
"['loyalitas', 'guna', 'kartu', 'mediasi', 'puas', 'langgan', 'prediktor', 'customer', 'relationship', 'management', 'customer', 'bonding', 'kota', 'banda', 'aceh']"
"['terap', 'media', 'lecturing', 'video', 'materi', 'unisono', 'model', 'discovery', 'learning', 'siswa', 'kelas', 'vii', 'takengon']"
"['uji', 'toksisitas', 'ekstrak', 'minyak', 'fuli', 'pala', 'myristica', 'fragrans', 'hasil', 'fraksinasi', 'cair', 'cair', 'larva', 'udang', 'artemia', 'salina']"
"['persepsi', 'guru', 'ubah', 'kurikulum', 'kurikulum', 'merdeka', 'negeri', 'alue', 'bilie', 'camat', 'darul', 'makmur', 'kabupaten', 'nagan', 'raya']"
